order_id,order_date,customer_name,region,sales_rep,product_category,product_name,unit_price,quantity,total_amount,order_status
ORD01914,04-08-2025,Ananya Malhotra,South,Divya Menon,Sports,Dumbbells Set,4506.58,2,9013.16,Delivered
ORD02264,04-08-2025,Amit Shah,Central,Rohan Mehta,Groceries,Rice 5kg,2012.2,2,4024.4,Cancelled
ORD00246,04-08-2025,Sonal Malhotra,South,Divya Menon,Electronics,Tablet,68540.99,1,68540.99,Cancelled
ORD00858,05-08-2025,Tarun Joshi,Central,Vikram Singh,Clothing,Formal Shirt,1756.52,1,1756.52,Cancelled
ORD01407,05-08-2025,Sonal Rao,West,Karan Verma,Clothing,T-Shirt,3384.03,1,3384.03,Delivered
ORD00953,05-08-2025,Tarun Rao,West,Arjun Rao,Clothing,T-Shirt,2265.59,1,2265.59,Pending
ORD02199,05-08-2025,Riya Patel,West,Neha Reddy,Electronics,Smartwatch,73822.91,1,73822.91,Delivered
ORD01315,05-08-2025,Ananya Rao,South,Arjun Rao,Furniture,Office Chair,15691.13,1,15691.13,Delivered
ORD01192,06-08-2025,Rajesh Malhotra,South,Anjali Gupta,Furniture,Bookshelf,21519.37,1,21519.37,Delivered
ORD00837,06-08-2025,Vivek Shah,South,Karan Verma,Sports,Cricket Bat,3284.71,1,3284.71,Pending
ORD00676,06-08-2025,Vivek Reddy,Central,Vikram Singh,Groceries,Spices Pack,737.34,2,1474.68,Pending
ORD01801,06-08-2025,Rajesh Malhotra,South,Divya Menon,Electronics,Smartwatch,31871.43,1,31871.43,Pending
ORD01021,06-08-2025,Nikhil Kumar,West,Arjun Rao,Groceries,Spices Pack,1147.12,3,3441.36,Delivered
ORD01138,06-08-2025,Pooja Reddy,East,Sneha Iyer,Electronics,Smartphone,40495.4,2,80990.8,Delivered
ORD01478,07-08-2025,Sanjay Nair,South,Neha Reddy,Electronics,Laptop,35410.74,1,35410.74,Delivered
ORD00181,07-08-2025,Ananya Reddy,West,Anjali Gupta,Electronics,Laptop,10510.55,1,10510.55,Delivered
ORD01926,07-08-2025,Rahul Joshi,West,Aarav Sharma,Electronics,Smartwatch,68677.06,1,68677.06,Delivered
ORD01274,08-08-2025,Tarun Malhotra,North,Anjali Gupta,Furniture,Office Chair,16721.16,1,16721.16,Delivered
ORD00257,08-08-2025,Riya Rao,Central,Neha Reddy,Electronics,Smartwatch,63842.64,1,63842.64,Delivered
ORD00621,08-08-2025,Rahul Malhotra,North,Vikram Singh,Groceries,Spices Pack,1007.19,5,5035.95,Delivered
ORD02087,08-08-2025,Shreya Patel,West,Anjali Gupta,Clothing,Jeans,735.72,2,1471.44,Delivered
ORD00481,08-08-2025,Rajesh Shah,North,Arjun Rao,Sports,Cricket Bat,5616.12,1,5616.12,Delivered
ORD01505,09-08-2025,Kavya Joshi,West,Sneha Iyer,Sports,Dumbbells Set,4056.16,5,20280.8,Delivered
ORD00491,09-08-2025,Riya Kapoor,Central,Divya Menon,Furniture,Study Table,2321.07,5,11605.35,Delivered
ORD02292,09-08-2025,Anita Shah,East,Rohan Mehta,Clothing,T-Shirt,3060.15,1,3060.15,Delivered
ORD02367,09-08-2025,Rahul Nair,North,Vikram Singh,Sports,Cricket Bat,6763.41,2,13526.82,Delivered
ORD00264,10-08-2025,Isha Joshi,South,Aarav Sharma,Furniture,Study Table,7241.99,1,7241.99,Delivered
ORD00466,10-08-2025,Nikhil Reddy,North,Arjun Rao,Groceries,Cooking Oil 1L,643.65,1,643.65,Delivered
ORD00179,10-08-2025,Gaurav Desai,East,Karan Verma,Electronics,Laptop,55783.09,1,55783.09,Delivered
ORD00088,10-08-2025,Sonal Malhotra,Central,Neha Reddy,Furniture,Office Chair,18916.34,1,18916.34,Cancelled
ORD00670,11-08-2025,Isha Shah,East,Vikram Singh,Furniture,Bookshelf,5636.58,2,11273.16,Delivered
ORD01747,11-08-2025,Tarun Shah,East,Divya Menon,Clothing,Jacket,2247.57,1,2247.57,Delivered
ORD01078,12-08-2025,Gaurav Shah,West,Vikram Singh,Furniture,Office Chair,8415.9,1,8415.9,Cancelled
ORD01217,12-08-2025,Suresh Rao,Central,Neha Reddy,Sports,Cricket Bat,913.99,2,1827.98,Cancelled
ORD01728,12-08-2025,Sanjay Nair,East,Sneha Iyer,Furniture,Study Table,8324.66,1,8324.66,Cancelled
ORD02297,12-08-2025,Sonal Patel,Central,Rohan Mehta,Electronics,Tablet,74232.79,2,148465.58,Delivered
ORD01709,12-08-2025,Aditi Desai,East,Rohan Mehta,Electronics,Smartphone,43527.1,2,87054.2,Cancelled
ORD01352,13-08-2025,Ananya Kapoor,North,Vikram Singh,Groceries,Cooking Oil 1L,1796.37,1,1796.37,Delivered
ORD01108,14-08-2025,Rahul Kumar,West,Arjun Rao,Groceries,Atta 10kg,2079.23,1,2079.23,Delivered
ORD00963,14-08-2025,Vivek Patel,West,Divya Menon,Electronics,Smartwatch,33377.43,1,33377.43,Delivered
ORD01932,14-08-2025,Sanjay Nair,West,Anjali Gupta,Clothing,T-Shirt,1453.35,1,1453.35,Pending
ORD01327,14-08-2025,Ananya Desai,North,Anjali Gupta,Clothing,T-Shirt,492.28,2,984.56,Delivered
ORD02349,15-08-2025,Nikhil Joshi,North,Sneha Iyer,Clothing,T-Shirt,1599.22,1,1599.22,Cancelled
ORD01157,15-08-2025,Manish Kapoor,North,Sneha Iyer,Sports,Football,5564.49,1,5564.49,Delivered
ORD00182,16-08-2025,Anita Kumar,North,Karan Verma,Sports,Yoga Mat,3653.99,2,7307.98,Delivered
ORD02414,16-08-2025,Manish Kumar,East,Sneha Iyer,Electronics,Smartwatch,33995.99,2,67991.98,Pending
ORD02402,16-08-2025,Rajesh Malhotra,East,Anjali Gupta,Furniture,Bookshelf,21673.6,1,21673.6,Pending
ORD01774,17-08-2025,Meera Patel,East,Priya Nair,Sports,Football,4488.6,1,4488.6,Delivered
ORD00764,17-08-2025,Rajesh Patel,Central,Vikram Singh,Groceries,Atta 10kg,1106.76,1,1106.76,Delivered
ORD00080,17-08-2025,Meera Reddy,South,Neha Reddy,Furniture,Office Chair,10032.43,1,10032.43,Cancelled
ORD01396,17-08-2025,Ananya Desai,West,Priya Nair,Clothing,T-Shirt,2133.17,1,2133.17,Delivered
ORD01834,17-08-2025,Riya Desai,East,Neha Reddy,Clothing,Formal Shirt,1798.22,1,1798.22,Cancelled
ORD01102,17-08-2025,Nikhil Shah,North,Rohan Mehta,Electronics,Tablet,9028.86,2,18057.72,Delivered
ORD01832,17-08-2025,Suresh Kumar,North,Anjali Gupta,Furniture,Bookshelf,12906.26,1,12906.26,Delivered
ORD01164,18-08-2025,Meera Nair,West,Divya Menon,Groceries,Spices Pack,762.61,1,762.61,Delivered
ORD02464,18-08-2025,Ananya Malhotra,South,Aarav Sharma,Furniture,Study Table,2495.29,1,2495.29,Delivered
ORD01772,19-08-2025,Amit Patel,Central,Anjali Gupta,Furniture,Office Chair,4186.59,2,8373.18,Delivered
ORD02079,19-08-2025,Rahul Shah,West,Aarav Sharma,Groceries,Cooking Oil 1L,299.59,1,299.59,Pending
ORD00902,19-08-2025,Nikhil Rao,East,Priya Nair,Groceries,Rice 5kg,1335.21,1,1335.21,Delivered
ORD01794,19-08-2025,Rahul Shah,East,Aarav Sharma,Groceries,Spices Pack,690.97,2,1381.94,Pending
ORD01504,20-08-2025,Rajesh Kumar,East,Anjali Gupta,Electronics,Laptop,74540.52,2,149081.04,Delivered
ORD00233,20-08-2025,Suresh Shah,North,Priya Nair,Clothing,Jeans,527.12,2,1054.24,Pending
ORD01984,20-08-2025,Pooja Desai,North,Sneha Iyer,Groceries,Cooking Oil 1L,1179.19,1,1179.19,Delivered
ORD01065,20-08-2025,Sonal Rao,Central,Anjali Gupta,Furniture,Office Chair,16731.45,2,33462.9,Cancelled
ORD01995,20-08-2025,Sanjay Patel,South,Divya Menon,Furniture,Bookshelf,15135.44,1,15135.44,Delivered
ORD01981,21-08-2025,Nikhil Malhotra,West,Divya Menon,Clothing,T-Shirt,2351.35,1,2351.35,Delivered
ORD00751,21-08-2025,Tarun Patel,South,Divya Menon,Electronics,Headphones,31325.76,2,62651.52,Delivered
ORD02073,21-08-2025,Vivek Malhotra,East,Priya Nair,Sports,Dumbbells Set,1609.63,1,1609.63,Delivered
ORD00249,21-08-2025,Riya Kumar,West,Arjun Rao,Electronics,Laptop,38186.73,3,114560.19,Delivered
ORD01849,21-08-2025,Vivek Malhotra,West,Priya Nair,Electronics,Smartwatch,4184.41,3,12553.23,Cancelled
ORD00868,22-08-2025,Suresh Kumar,West,Arjun Rao,Groceries,Cooking Oil 1L,843.63,1,843.63,Delivered
ORD00554,22-08-2025,Manish Kumar,North,Arjun Rao,Furniture,Office Chair,15713.73,1,15713.73,Delivered
ORD02038,22-08-2025,Sonal Joshi,South,Arjun Rao,Groceries,Rice 5kg,1487.43,1,1487.43,Delivered
ORD00005,23-08-2025,Anita Nair,South,Sneha Iyer,Sports,Football,3267.71,1,3267.71,Delivered
ORD01768,23-08-2025,Sanjay Rao,Central,Rohan Mehta,Groceries,Rice 5kg,1282.9,1,1282.9,Cancelled
ORD01654,23-08-2025,Riya Rao,East,Priya Nair,Furniture,Study Table,3719.74,1,3719.74,Delivered
ORD02342,24-08-2025,Aditi Shah,West,Vikram Singh,Sports,Dumbbells Set,1115.27,2,2230.54,Delivered
ORD00703,24-08-2025,Rahul Joshi,North,Karan Verma,Groceries,Spices Pack,1325.25,1,1325.25,Pending
ORD00101,24-08-2025,Sonal Shah,East,Aarav Sharma,Sports,Football,3885.89,1,3885.89,Pending
ORD00180,24-08-2025,Riya Malhotra,North,Aarav Sharma,Furniture,Study Table,24986.22,1,24986.22,Cancelled
ORD00337,24-08-2025,Riya Kumar,South,Anjali Gupta,Sports,Yoga Mat,6345.96,5,31729.8,Delivered
ORD00283,24-08-2025,Riya Malhotra,East,Anjali Gupta,Groceries,Rice 5kg,1472.92,1,1472.92,Cancelled
ORD02273,25-08-2025,Aditi Rao,Central,Divya Menon,Sports,Cricket Bat,6564.31,1,6564.31,Delivered
ORD01374,25-08-2025,Vivek Patel,Central,Sneha Iyer,Electronics,Tablet,3935.13,1,3935.13,Cancelled
ORD02194,25-08-2025,Amit Rao,East,Karan Verma,Groceries,Cooking Oil 1L,1195.85,1,1195.85,Pending
ORD01349,26-08-2025,Isha Shah,South,Vikram Singh,Groceries,Atta 10kg,855.49,1,855.49,Delivered
ORD01848,26-08-2025,Aditi Kumar,North,Aarav Sharma,Electronics,Smartphone,60757.18,1,60757.18,Delivered
ORD01915,26-08-2025,Meera Shah,West,Divya Menon,Clothing,Jeans,2164.83,2,4329.66,Delivered
ORD00037,26-08-2025,Aditi Kapoor,North,Karan Verma,Clothing,Jeans,491.26,3,1473.78,Delivered
ORD01219,26-08-2025,Suresh Shah,Central,Arjun Rao,Furniture,Sofa,18932.45,2,37864.9,Cancelled
ORD01007,27-08-2025,Vivek Shah,West,Anjali Gupta,Electronics,Tablet,56813.59,2,113627.18,Delivered
ORD01437,27-08-2025,Nikhil Joshi,East,Sneha Iyer,Clothing,Formal Shirt,835.89,2,1671.78,Delivered
ORD00530,27-08-2025,Gaurav Nair,North,Vikram Singh,Electronics,Smartphone,66422.72,1,66422.72,Delivered
ORD02326,27-08-2025,Nikhil Desai,South,Priya Nair,Clothing,Jeans,2269.11,1,2269.11,Delivered
ORD00153,27-08-2025,Isha Joshi,East,Karan Verma,Clothing,Jacket,2033.3,1,2033.3,Pending
ORD01495,27-08-2025,Rahul Shah,Central,Arjun Rao,Clothing,T-Shirt,646.07,1,646.07,Delivered
ORD01802,28-08-2025,Tarun Shah,East,Divya Menon,Sports,Cricket Bat,3289.89,1,3289.89,Pending
ORD02467,28-08-2025,Suresh Malhotra,East,Divya Menon,Electronics,Smartwatch,27816.13,1,27816.13,Delivered
ORD01913,29-08-2025,Sanjay Malhotra,North,Priya Nair,Groceries,Atta 10kg,1426.32,1,1426.32,Cancelled
ORD02242,29-08-2025,Anita Kapoor,West,Priya Nair,Sports,Football,2111.08,1,2111.08,Delivered
ORD01900,29-08-2025,Amit Patel,South,Aarav Sharma,Sports,Cricket Bat,862.66,1,862.66,Delivered
ORD01810,29-08-2025,Rajesh Malhotra,South,Vikram Singh,Electronics,Smartwatch,69034.96,2,138069.92,Pending
ORD00166,30-08-2025,Manish Reddy,South,Priya Nair,Groceries,Cooking Oil 1L,1840.62,1,1840.62,Delivered
ORD02279,30-08-2025,Riya Shah,Central,Anjali Gupta,Furniture,Study Table,13415.52,1,13415.52,Delivered
ORD01271,31-08-2025,Manish Kapoor,East,Priya Nair,Groceries,Atta 10kg,1215.48,5,6077.4,Delivered
ORD00028,31-08-2025,Isha Kumar,East,Sneha Iyer,Groceries,Spices Pack,2174,1,2174,Delivered
ORD00719,31-08-2025,Pooja Kumar,South,Karan Verma,Electronics,Smartphone,15874.96,1,15874.96,Delivered
ORD02041,31-08-2025,Nikhil Malhotra,North,Vikram Singh,Electronics,Smartwatch,29182.64,2,58365.28,Delivered
ORD00968,31-08-2025,Gaurav Malhotra,Central,Neha Reddy,Electronics,Tablet,39334.3,1,39334.3,Delivered
ORD00293,02-09-2025,Isha Shah,West,Priya Nair,Electronics,Laptop,25892.45,2,51784.9,Delivered
ORD01752,02-09-2025,Pooja Shah,South,Aarav Sharma,Electronics,Smartphone,16242.91,1,16242.91,Delivered
ORD02116,02-09-2025,Sanjay Nair,North,Priya Nair,Groceries,Atta 10kg,1776.67,1,1776.67,Pending
ORD02156,03-09-2025,Nikhil Patel,East,Rohan Mehta,Sports,Dumbbells Set,709.29,1,709.29,Pending
ORD02245,03-09-2025,Amit Desai,North,Karan Verma,Electronics,Tablet,66634.69,1,66634.69,Pending
ORD01050,03-09-2025,Riya Desai,South,Arjun Rao,Electronics,Laptop,64762.05,1,64762.05,Delivered
ORD01755,03-09-2025,Manish Nair,Central,Priya Nair,Clothing,Jeans,687.39,1,687.39,Delivered
ORD00244,03-09-2025,Manish Desai,North,Sneha Iyer,Clothing,Jeans,1210.81,1,1210.81,Pending
ORD00270,03-09-2025,Shreya Malhotra,East,Sneha Iyer,Furniture,Study Table,10439.41,3,31318.23,Pending
ORD02023,03-09-2025,Shreya Kapoor,South,Arjun Rao,Groceries,Spices Pack,825.4,1,825.4,Cancelled
ORD00348,04-09-2025,Riya Reddy,South,Sneha Iyer,Electronics,Tablet,39509.43,1,39509.43,Delivered
ORD01569,05-09-2025,Isha Joshi,North,Karan Verma,Clothing,T-Shirt,2532.95,1,2532.95,Cancelled
ORD02103,05-09-2025,Isha Kumar,West,Karan Verma,Sports,Dumbbells Set,3690.23,3,11070.69,Cancelled
ORD00800,06-09-2025,Sanjay Kumar,East,Sneha Iyer,Sports,Yoga Mat,7139.7,1,7139.7,Delivered
ORD02071,06-09-2025,Kavya Kapoor,Central,Priya Nair,Clothing,Formal Shirt,2465.57,2,4931.14,Cancelled
ORD01762,06-09-2025,Pooja Malhotra,East,Sneha Iyer,Clothing,Jeans,3370.14,2,6740.28,Pending
ORD02181,06-09-2025,Nikhil Joshi,Central,Rohan Mehta,Furniture,Sofa,7575.46,1,7575.46,Cancelled
ORD00567,07-09-2025,Riya Kapoor,West,Vikram Singh,Sports,Cricket Bat,3961.16,2,7922.32,Cancelled
ORD01348,08-09-2025,Sanjay Shah,East,Vikram Singh,Clothing,Formal Shirt,3736.15,1,3736.15,Delivered
ORD00827,08-09-2025,Riya Reddy,West,Arjun Rao,Electronics,Laptop,47813.13,1,47813.13,Delivered
ORD02235,08-09-2025,Manish Kapoor,North,Priya Nair,Furniture,Sofa,14432.91,2,28865.82,Delivered
ORD01812,08-09-2025,Shreya Desai,Central,Divya Menon,Groceries,Atta 10kg,1025.32,3,3075.96,Delivered
ORD02450,08-09-2025,Rajesh Joshi,Central,Arjun Rao,Groceries,Atta 10kg,809.3,2,1618.6,Delivered
ORD01514,08-09-2025,Riya Rao,West,Sneha Iyer,Groceries,Cooking Oil 1L,1959.59,1,1959.59,Delivered
ORD01162,10-09-2025,Pooja Reddy,West,Aarav Sharma,Sports,Cricket Bat,5040.21,1,5040.21,Pending
ORD00323,10-09-2025,Meera Shah,South,Rohan Mehta,Electronics,Headphones,69590.74,1,69590.74,Delivered
ORD01414,11-09-2025,Kavya Kapoor,North,Sneha Iyer,Groceries,Spices Pack,1884.61,1,1884.61,Delivered
ORD01059,11-09-2025,Gaurav Kapoor,West,Vikram Singh,Groceries,Cooking Oil 1L,991.51,1,991.51,Cancelled
ORD00607,11-09-2025,Gaurav Joshi,South,Divya Menon,Groceries,Spices Pack,2409.05,1,2409.05,Delivered
ORD00601,11-09-2025,Suresh Kapoor,East,Divya Menon,Electronics,Headphones,38272.83,1,38272.83,Delivered
ORD02027,12-09-2025,Rajesh Shah,West,Anjali Gupta,Clothing,Jacket,1864.97,3,5594.91,Delivered
ORD00391,12-09-2025,Nikhil Nair,West,Neha Reddy,Clothing,Jacket,797.55,1,797.55,Delivered
ORD01231,12-09-2025,Vivek Rao,South,Vikram Singh,Electronics,Smartphone,73350.8,1,73350.8,Delivered
ORD02295,13-09-2025,Riya Reddy,East,Vikram Singh,Clothing,Formal Shirt,2927,1,2927,Delivered
ORD00713,13-09-2025,Rahul Desai,East,Arjun Rao,Groceries,Cooking Oil 1L,1800.6,2,3601.2,Pending
ORD00961,14-09-2025,Riya Kapoor,Central,Sneha Iyer,Clothing,Formal Shirt,3395.78,1,3395.78,Delivered
ORD00077,14-09-2025,Isha Shah,South,Anjali Gupta,Clothing,Jacket,2315.61,1,2315.61,Delivered
ORD01876,14-09-2025,Pooja Malhotra,North,Aarav Sharma,Furniture,Office Chair,8983.14,1,8983.14,Delivered
ORD00335,14-09-2025,Amit Reddy,North,Neha Reddy,Clothing,Formal Shirt,3634.82,2,7269.64,Delivered
ORD00840,14-09-2025,Amit Nair,Central,Arjun Rao,Sports,Cricket Bat,5611.64,1,5611.64,Delivered
ORD00945,15-09-2025,Vivek Shah,Central,Rohan Mehta,Electronics,Headphones,56230.16,1,56230.16,Delivered
ORD01307,15-09-2025,Kavya Malhotra,North,Anjali Gupta,Groceries,Rice 5kg,1663.57,1,1663.57,Delivered
ORD02400,15-09-2025,Nikhil Reddy,South,Vikram Singh,Electronics,Laptop,22376.82,1,22376.82,Cancelled
ORD00217,15-09-2025,Nikhil Desai,Central,Anjali Gupta,Clothing,Formal Shirt,3318.47,1,3318.47,Delivered
ORD01769,15-09-2025,Sonal Shah,North,Priya Nair,Furniture,Sofa,1995.4,2,3990.8,Delivered
ORD02344,15-09-2025,Tarun Nair,South,Anjali Gupta,Sports,Dumbbells Set,3839.01,1,3839.01,Delivered
ORD01719,16-09-2025,Nikhil Kapoor,North,Rohan Mehta,Groceries,Spices Pack,339.19,1,339.19,Delivered
ORD02188,16-09-2025,Gaurav Rao,West,Karan Verma,Clothing,Jeans,3657.93,3,10973.79,Delivered
ORD01496,16-09-2025,Rajesh Patel,North,Divya Menon,Groceries,Cooking Oil 1L,1591.22,1,1591.22,Delivered
ORD02205,16-09-2025,Manish Kumar,South,Vikram Singh,Furniture,Bookshelf,23547.3,1,23547.3,Delivered
ORD01402,16-09-2025,Pooja Reddy,West,Anjali Gupta,Clothing,Jeans,3592.86,1,3592.86,Delivered
ORD01879,16-09-2025,Vivek Patel,North,Arjun Rao,Electronics,Headphones,19708.48,1,19708.48,Delivered
ORD02212,16-09-2025,Rahul Shah,West,Arjun Rao,Furniture,Sofa,22398.32,1,22398.32,Delivered
ORD01467,17-09-2025,Sanjay Malhotra,North,Priya Nair,Furniture,Sofa,10262.45,2,20524.9,Cancelled
ORD01691,17-09-2025,Rajesh Desai,West,Arjun Rao,Clothing,Jacket,3462.1,1,3462.1,Delivered
ORD01008,17-09-2025,Pooja Desai,Central,Rohan Mehta,Clothing,Jeans,1882.29,1,1882.29,Cancelled
ORD01479,18-09-2025,Riya Rao,South,Neha Reddy,Electronics,Laptop,33536.37,2,67072.74,Pending
ORD01247,18-09-2025,Ananya Joshi,West,Rohan Mehta,Furniture,Study Table,10615.62,1,10615.62,Delivered
ORD01705,19-09-2025,Gaurav Reddy,Central,Karan Verma,Electronics,Laptop,60232.2,2,120464.4,Delivered
ORD00638,19-09-2025,Isha Kapoor,North,Neha Reddy,Electronics,Smartphone,30809.62,1,30809.62,Pending
ORD01112,19-09-2025,Sanjay Shah,South,Neha Reddy,Electronics,Headphones,65515.48,1,65515.48,Delivered
ORD02149,20-09-2025,Rajesh Kapoor,North,Priya Nair,Sports,Cricket Bat,3698.2,1,3698.2,Delivered
ORD00250,20-09-2025,Rahul Kapoor,North,Aarav Sharma,Electronics,Smartphone,8929.54,1,8929.54,Delivered
ORD00185,20-09-2025,Anita Nair,Central,Sneha Iyer,Clothing,T-Shirt,1768.7,1,1768.7,Pending
ORD01567,20-09-2025,Suresh Shah,North,Vikram Singh,Groceries,Atta 10kg,1092.75,3,3278.25,Delivered
ORD02066,20-09-2025,Amit Kumar,Central,Neha Reddy,Sports,Cricket Bat,845.19,1,845.19,Pending
ORD02418,20-09-2025,Anita Desai,East,Anjali Gupta,Groceries,Spices Pack,767.1,1,767.1,Delivered
ORD01379,20-09-2025,Shreya Rao,East,Arjun Rao,Furniture,Study Table,9642.77,1,9642.77,Pending
ORD00394,21-09-2025,Riya Desai,East,Arjun Rao,Clothing,Jacket,3416.47,2,6832.94,Cancelled
ORD02368,21-09-2025,Rajesh Desai,North,Neha Reddy,Groceries,Atta 10kg,2410.97,3,7232.91,Delivered
ORD00864,21-09-2025,Gaurav Kapoor,North,Divya Menon,Groceries,Spices Pack,2026.37,1,2026.37,Delivered
ORD00604,21-09-2025,Nikhil Reddy,North,Aarav Sharma,Groceries,Cooking Oil 1L,1407.03,1,1407.03,Delivered
ORD00527,21-09-2025,Sonal Desai,Central,Aarav Sharma,Groceries,Atta 10kg,2458.05,1,2458.05,Delivered
ORD01401,22-09-2025,Riya Nair,Central,Sneha Iyer,Groceries,Rice 5kg,1716.91,1,1716.91,Cancelled
ORD00078,22-09-2025,Shreya Joshi,South,Arjun Rao,Furniture,Study Table,14753.18,2,29506.36,Delivered
ORD00951,22-09-2025,Meera Nair,East,Arjun Rao,Sports,Cricket Bat,5377.56,1,5377.56,Pending
ORD00592,22-09-2025,Aditi Malhotra,Central,Priya Nair,Groceries,Rice 5kg,922.22,1,922.22,Delivered
ORD00899,22-09-2025,Pooja Kumar,Central,Rohan Mehta,Groceries,Rice 5kg,407.64,1,407.64,Delivered
ORD01614,22-09-2025,Pooja Shah,Central,Neha Reddy,Furniture,Sofa,18557.55,2,37115.1,Delivered
ORD01000,22-09-2025,Anita Nair,East,Karan Verma,Groceries,Cooking Oil 1L,2457.74,1,2457.74,Delivered
ORD02098,23-09-2025,Gaurav Shah,West,Rohan Mehta,Electronics,Smartwatch,29497.17,1,29497.17,Delivered
ORD02488,23-09-2025,Anita Desai,East,Neha Reddy,Furniture,Bookshelf,9159.86,1,9159.86,Pending
ORD01581,24-09-2025,Nikhil Kapoor,West,Arjun Rao,Groceries,Spices Pack,2236.25,1,2236.25,Delivered
ORD02093,24-09-2025,Rajesh Reddy,East,Arjun Rao,Electronics,Smartphone,65371.19,1,65371.19,Delivered
ORD01230,24-09-2025,Manish Patel,West,Neha Reddy,Clothing,Formal Shirt,2918.36,1,2918.36,Delivered
ORD00756,24-09-2025,Shreya Patel,East,Aarav Sharma,Sports,Cricket Bat,5301.48,1,5301.48,Pending
ORD00574,25-09-2025,Kavya Patel,South,Sneha Iyer,Clothing,Jacket,2048.9,1,2048.9,Pending
ORD00553,25-09-2025,Suresh Patel,South,Divya Menon,Electronics,Laptop,8362.84,1,8362.84,Delivered
ORD00786,25-09-2025,Vivek Rao,North,Karan Verma,Sports,Dumbbells Set,748.43,1,748.43,Delivered
ORD01707,25-09-2025,Amit Malhotra,South,Rohan Mehta,Clothing,T-Shirt,652.71,5,3263.55,Delivered
ORD01329,25-09-2025,Rahul Patel,South,Priya Nair,Groceries,Rice 5kg,409.15,2,818.3,Cancelled
ORD01844,26-09-2025,Rahul Nair,East,Rohan Mehta,Electronics,Laptop,38803.75,2,77607.5,Delivered
ORD02170,26-09-2025,Vivek Patel,East,Karan Verma,Electronics,Headphones,23898.65,1,23898.65,Delivered
ORD01664,26-09-2025,Anita Patel,West,Neha Reddy,Groceries,Spices Pack,1256.58,3,3769.74,Delivered
ORD01040,26-09-2025,Ananya Patel,Central,Aarav Sharma,Clothing,T-Shirt,818.85,1,818.85,Delivered
ORD01487,26-09-2025,Isha Malhotra,North,Priya Nair,Clothing,Jacket,3146.28,1,3146.28,Cancelled
ORD00094,26-09-2025,Suresh Rao,West,Neha Reddy,Clothing,Jeans,3356.53,1,3356.53,Cancelled
ORD00406,26-09-2025,Manish Joshi,East,Vikram Singh,Electronics,Headphones,19168.68,1,19168.68,Delivered
ORD00617,27-09-2025,Tarun Reddy,West,Divya Menon,Groceries,Cooking Oil 1L,2051.55,1,2051.55,Delivered
ORD01131,27-09-2025,Suresh Reddy,East,Divya Menon,Clothing,Jacket,1494.96,2,2989.92,Delivered
ORD01586,27-09-2025,Kavya Kapoor,Central,Aarav Sharma,Groceries,Spices Pack,304.89,1,304.89,Delivered
ORD00799,27-09-2025,Sanjay Kapoor,North,Neha Reddy,Clothing,Jeans,1694.07,2,3388.14,Delivered
ORD01627,27-09-2025,Suresh Desai,North,Divya Menon,Furniture,Office Chair,5599.49,1,5599.49,Delivered
ORD01459,28-09-2025,Anita Desai,West,Anjali Gupta,Furniture,Sofa,23996.95,5,119984.75,Pending
ORD00275,28-09-2025,Gaurav Shah,Central,Aarav Sharma,Groceries,Rice 5kg,2473.67,1,2473.67,Delivered
ORD00988,28-09-2025,Shreya Malhotra,South,Divya Menon,Furniture,Office Chair,7374.04,1,7374.04,Delivered
ORD00433,28-09-2025,Rahul Nair,South,Anjali Gupta,Furniture,Bookshelf,6446.91,2,12893.82,Delivered
ORD02135,29-09-2025,Isha Malhotra,South,Arjun Rao,Clothing,Jacket,2873.83,1,2873.83,Delivered
ORD02150,29-09-2025,Vivek Malhotra,North,Priya Nair,Furniture,Sofa,5851.63,1,5851.63,Delivered
ORD01682,29-09-2025,Shreya Kapoor,East,Rohan Mehta,Groceries,Rice 5kg,916.54,1,916.54,Cancelled
ORD00903,29-09-2025,Kavya Malhotra,West,Rohan Mehta,Groceries,Rice 5kg,731.26,1,731.26,Delivered
ORD00964,30-09-2025,Isha Kumar,North,Neha Reddy,Electronics,Smartphone,67458.22,1,67458.22,Delivered
ORD02334,01-10-2025,Manish Joshi,South,Rohan Mehta,Clothing,Formal Shirt,2507.69,3,10532.3,Cancelled
ORD01004,01-10-2025,Gaurav Shah,West,Divya Menon,Electronics,Tablet,72053.66,2,201750.25,Delivered
ORD00022,01-10-2025,Nikhil Shah,North,Priya Nair,Groceries,Spices Pack,430.05,1,602.07,Delivered
ORD02004,01-10-2025,Shreya Nair,West,Priya Nair,Furniture,Study Table,1770.2,1,2478.28,Delivered
ORD01032,01-10-2025,Nikhil Kumar,Central,Arjun Rao,Clothing,Formal Shirt,1890.13,1,2646.18,Pending
ORD01889,01-10-2025,Ananya Shah,Central,Neha Reddy,Groceries,Cooking Oil 1L,1894.94,1,2652.92,Delivered
ORD01757,02-10-2025,Amit Kapoor,West,Anjali Gupta,Furniture,Study Table,19957.4,1,27940.36,Pending
ORD00552,02-10-2025,Meera Reddy,South,Priya Nair,Furniture,Office Chair,7816.74,1,10943.44,Cancelled
ORD02487,02-10-2025,Suresh Desai,West,Karan Verma,Electronics,Smartwatch,71713.09,1,100398.33,Delivered
ORD02319,02-10-2025,Vivek Kumar,West,Rohan Mehta,Furniture,Sofa,16659.49,1,23323.29,Delivered
